1424,1123,5,20180323,"sin fecha real, un dia mas que solicitud"
1425,1518,5,20180419,"sin fecha real, un dia mas que solicitud"
1426,1188,5,20180325,"sin fecha real, un dia mas que solicitud"
1427,1471,5,20180425,"sin fecha real, un dia mas que solicitud"
1428,1315,5,20180406,"sin fecha real, un dia mas que solicitud"
1429,1340,5,20180408,"sin fecha real, un dia mas que solicitud"
1430,1381,5,20180321,"sin fecha real, un dia mas que solicitud"
1431,1477,5,20180412,"sin fecha real, un dia mas que solicitud"
1432,1480,5,20180413,"sin fecha real, un dia mas que solicitud"
1433,1250,5,20180222,"sin fecha real, un dia mas que solicitud"
1434,1265,5,20180418,"sin fecha real, un dia mas que solicitud"
1435,1265,5,20180314,"sin fecha real, un dia mas que solicitud"
1436,1308,5,20180330,"sin fecha real, un dia mas que solicitud"
1437,1267,5,20180405,"sin fecha real, un dia mas que solicitud"
1439,1185,5,20180201,"sin fecha real, un dia mas que solicitud"
1440,1157,5,20180202,"sin fecha real, un dia mas que solicitud"
1441,1198,5,20180204,"sin fecha real, un dia mas que solicitud"
1442,1190,5,20180202,"sin fecha real, un dia mas que solicitud"
1443,1214,5,20180209,"sin fecha real, un dia mas que solicitud"
1444,1209,5,20180209,"sin fecha real, un dia mas que solicitud"
1445,1155,5,20180210,"sin fecha real, un dia mas que solicitud"
1446,1233,5,20180216,"sin fecha real, un dia mas que solicitud"
1447,1211,5,20180209,"sin fecha real, un dia mas que solicitud"
1448,1123,5,20180120,"sin fecha real, un dia mas que solicitud"
1449,1071,5,20180124,"sin fecha real, un dia mas que solicitud"
1450,1141,5,20180124,"sin fecha real, un dia mas que solicitud"
1451,1135,5,20180124,"sin fecha real, un dia mas que solicitud"
1452,1137,5,20180124,"sin fecha real, un dia mas que solicitud"
1453,1153,5,20180125,"sin fecha real, un dia mas que solicitud"
1454,1152,5,20180125,"sin fecha real, un dia mas que solicitud"
1455,1151,5,20180125,"sin fecha real, un dia mas que solicitud"
1456,1145,5,20180125,"sin fecha real, un dia mas que solicitud"
1457,1146,5,20180125,"sin fecha real, un dia mas que solicitud"
1458,1131,5,20180121,"sin fecha real, un dia mas que solicitud"
1459,1130,5,20180121,"sin fecha real, un dia mas que solicitud"
1460,1129,5,20180121,"sin fecha real, un dia mas que solicitud"
1461,1130,5,20180124,"sin fecha real, un dia mas que solicitud"
1462,1139,5,20180124,"sin fecha real, un dia mas que solicitud"
